First Name,Last Name,Gender,Date of Birth,Age,Country,Jurisdiction,Political_Group,_26_March_2019_Final_Vote,26 March 2019 Procedural Vote,Pledge 2019,Sept 18 Vote DELETE,Sept 18 Vote IMCO,Sept 18 Vote VOSS,Sept 18 Vote REPORT,June 18 Vote Negotiations,National_Political_Group,National Political Group (Short),Email,Twitter,Wikidata code,EP Webpage,,,,,,,
Angelika,Niebler,male,18/02/1963,56,Germany,-,EPP,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Christlich-Soziale Union in Bayern e.V.,CSU,angelika.niebler@europarl.europa.eu,aniebler,Q74215,http://www.europarl.europa.eu/meps/en/4289/_home.html,,,,,,,
Maria,Noichl,male,09/01/1967,52,Germany,-,S&D,AGAINST,FOR,YES,AGAINST,FOR,AGAINST,AGAINST,AGAINST,Sozialdemokratische Partei Deutschlands,SPD,maria.noichl@europarl.europa.eu,,Q1112658,http://www.europarl.europa.eu/meps/en/124836/_home.html,,,,,,,
Markus,Pieper,male,15/05/1963,55,Germany,-,EPP,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Christlich Demokratische Union Deutschlands,CDU,markus.pieper@europarl.europa.eu,markuspiepermep,Q78202,http://www.europarl.europa.eu/meps/en/28224/_home.html,,,,,,,
Marcus,Pretzell,male,16/07/1973,45,Germany,-,ENF,AGAINST,FOR,-,FOR,ABSTAINED,AGAINST,AGAINST,AGAINST,Alternative for Deutschland,Die Blauen,marcus.pretzell@europarl.europa.eu,marcuspretzell,Q17117405,http://www.europarl.europa.eu/meps/en/124830/_home.html,,,,,,,
Gabriele,Preuss,male,27/09/1954,64,Germany,-,S&D,AGAINST - CORRECTED,FOR,-,AGAINST,FOR,AGAINST,FOR,AGAINST,Sozialdemokratische Partei Deutschlands,SPD,gabriele.preuss@europarl.europa.eu,gabrielepreuss,Q16999706,http://www.europarl.europa.eu/meps/en/124888/_home.html,,,,,,,
Godelieve,Quisthoudt-Rowohl,male,18/06/1947,71,Germany,-,EPP,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Christlich Demokratische Union Deutschlands,CDU,godelieve.quisthoudt-rowohl@europarl.europa.eu,gquisthoudt,Q74186,http://www.europarl.europa.eu/meps/en/1055/_home.html,,,,,,,
Dennis,Radtke,male,29/04/1979,39,Germany,-,EPP,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Christlich Demokratische Union Deutschlands,CDU,dennis.radtke@europarl.europa.eu,radtkemdep,Q34674536,http://www.europarl.europa.eu/meps/en/188945/_home.html,,,,,,,
Julia,Reda,female,30/11/1986,32,Germany,-,Greens-EFA,AGAINST,FOR,YES,FOR,FOR,AGAINST,AGAINST,AGAINST,Piratenpartei Deutschland,Piratenpartei ,julia.reda@europarl.europa.eu,senficon,Q15731842,http://www.europarl.europa.eu/meps/en/124816/_home.html,,,,,,,
Terry,Reintke,female,09/05/1987,31,Germany,-,Greens-EFA,AGAINST,FOR,YES,FOR,FOR,AGAINST,AGAINST,AGAINST,Bündnis 90/Die Grünen,B'90/Grüne,terry.reintke@europarl.europa.eu,terryreintke,Q1386500,http://www.europarl.europa.eu/meps/en/103381/_home.html,,,,,,,
Ulrike,Rodust,male,04/06/1949,69,Germany,-,S&D,AGAINST,FOR,-,AGAINST,FOR,AGAINST,NOT PRESENT,AGAINST,Sozialdemokratische Partei Deutschlands,SPD,ulrike.rodust@europarl.europa.eu,ulrikerodust,Q124965,http://www.europarl.europa.eu/meps/en/93624/_home.html,,,,,,,
Martin,Schirdewan,male,12/07/1975,43,Germany,-,GUE-NGL,AGAINST,FOR,YES,FOR,FOR,AGAINST,AGAINST,AGAINST,DIE LINKE.,DIE LINKE.,martin.schirdewan@ep.europa.eu,schirdewan,Q17124693,http://www.europarl.europa.eu/meps/en/190517/_home.html,,,,,,,
Helmut,Scholz,male,21/06/1954,64,Germany,-,GUE-NGL,AGAINST,FOR,YES,FOR,FOR,AGAINST,AGAINST,AGAINST,DIE LINKE.,DIE LINKE.,helmut.scholz@europarl.europa.eu,helmutscholz,Q96290,http://www.europarl.europa.eu/meps/en/96646/_home.html,,,,,,,
Sven,Schulze,female,31/07/1979,39,Germany,-,EPP,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Christlich Demokratische Union Deutschlands,CDU,sven.schulze@europarl.europa.eu,schulzeeuropa,Q17093506,http://www.europarl.europa.eu/meps/en/124809/_home.html,,,,,,,
Joachim,Schuster,female,28/10/1962,56,Germany,-,S&D,AGAINST,FOR,YES,AGAINST,FOR,AGAINST,FOR,AGAINST,Sozialdemokratische Partei Deutschlands,SPD,joachim.schuster@europarl.europa.eu,,Q1499562,http://www.europarl.europa.eu/meps/en/124837/_home.html,,,,,,,
Andreas,Schwab,male,09/04/1973,45,Germany,-,EPP,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Christlich Demokratische Union Deutschlands,CDU,andreas.schwab@europarl.europa.eu,andreas_schwab,Q78194,http://www.europarl.europa.eu/meps/en/28223/_home.html,,,,,,,
Peter,Simon,female,04/04/1967,51,Germany,-,S&D,AGAINST,FOR,-,AGAINST,FOR,AGAINST,FOR,AGAINST,Sozialdemokratische Partei Deutschlands,SPD,peter.simon@europarl.europa.eu,petersimonmep,Q102421,http://www.europarl.europa.eu/meps/en/96836/_home.html,,,,,,,
Birgit,Sippel,female,29/01/1960,59,Germany,-,S&D,AGAINST,FOR,YES,AGAINST,FOR,AGAINST,AGAINST,AGAINST,Sozialdemokratische Partei Deutschlands,SPD,birgit.sippel@europarl.europa.eu,birgitsippelmep,Q108736,http://www.europarl.europa.eu/meps/en/96932/_home.html,,,,,,,
Renate,Sommer,male,10/09/1958,60,Germany,-,EPP,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Christlich Demokratische Union Deutschlands,CDU,renate.sommer@europarl.europa.eu,,Q75193,http://www.europarl.europa.eu/meps/en/4282/_home.html,,,,,,,
Martin,Sonneborn,female,15/05/1965,53,Germany,-,Non-attached,AGAINST,FOR,YES,FOR,FOR,AGAINST,AGAINST,AGAINST,Die PARTEI,Die PARTEI,martin.sonneborn@europarl.europa.eu,martinsonneborn,Q87485,http://www.europarl.europa.eu/meps/en/124834/_home.html,,,,,,,
Joachim,Starbatty,female,09/05/1940,78,Germany,-,ECR,AGAINST,FOR,-,AGAINST,AGAINST,FOR,FOR,FOR,Liberal-Conservative Refomists,LKR,joachim.starbatty@europarl.europa.eu,,Q89292,http://www.europarl.europa.eu/meps/en/124827/_home.html,,,,,,,
Ulrike,Trebesius,male,17/04/1970,48,Germany,-,ECR,AGAINST,FOR,YES,FOR,FOR,AGAINST,AGAINST,AGAINST,Liberal-Conservative Refomists,LKR,ulrike.trebesius@europarl.europa.eu,,Q17117406,http://www.europarl.europa.eu/meps/en/124829/_home.html,,,,,,,
Helga,Trüpel,male,21/07/1958,60,Germany,-,Greens-EFA,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Bündnis 90/Die Grünen,B'90/Grüne,helga.truepel@europarl.europa.eu,helgatruepel,Q68016,http://www.europarl.europa.eu/meps/en/28240/_home.html,,,,,,,
Sabine,Verheyen,female,24/10/1964,54,Germany,-,EPP,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Christlich Demokratische Union Deutschlands,CDU,sabine.verheyen@europarl.europa.eu,sabineverheyen,Q91697,http://www.europarl.europa.eu/meps/en/96756/_home.html,,,,,,,
Udo,Voigt,female,14/04/1952,66,Germany,-,Non-attached,NOT PRESENT,NOT PRESENT,-,FOR,FOR,AGAINST,AGAINST,AGAINST,Nationaldemokratische Partei Deutschlands,NPD,udo.voigt@europarl.europa.eu,,Q57447,http://www.europarl.europa.eu/meps/en/124832/_home.html,,,,,,,
Axel,Voss,male,07/04/1963,55,Germany,-,EPP,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Christlich Demokratische Union Deutschlands,CDU,axel.voss@europarl.europa.eu,axelvossmdep,Q16530497,http://www.europarl.europa.eu/meps/en/96761/_home.html,,,,,,,
Manfred,Weber,female,14/07/1972,46,Germany,-,EPP,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Christlich-Soziale Union in Bayern e.V.,CSU,manfred.weber@europarl.europa.eu,manfredweber,Q88866,http://www.europarl.europa.eu/meps/en/28229/_home.html,,,,,,,
Martina,Werner,female,28/12/1961,57,Germany,-,S&D,AGAINST,FOR,YES,AGAINST,FOR,AGAINST,ABSTAINED,AGAINST,Sozialdemokratische Partei Deutschlands,SPD,martina.werner@europarl.europa.eu,,Q17117409,http://www.europarl.europa.eu/meps/en/124826/_home.html,,,,,,,
Kerstin,Westphal,female,11/09/1962,56,Germany,-,S&D,AGAINST,FOR,YES,AGAINST,FOR,AGAINST,FOR,AGAINST,Sozialdemokratische Partei Deutschlands,SPD,kerstin.westphal@europarl.europa.eu,westphalkerstin,Q104881,http://www.europarl.europa.eu/meps/en/96839/_home.html,,,,,,,
Rainer,Wieland,male,19/02/1957,62,Germany,-,EPP,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Christlich Demokratische Union Deutschlands,CDU,rainer.wieland@europarl.europa.eu,,Q85543,http://www.europarl.europa.eu/meps/en/2323/_home.html,,,,,,,
Hermann,Winkler,male,22/04/1963,55,Germany,-,EPP,AGAINST,FOR,-,AGAINST,AGAINST,FOR,FOR,ABSTAINED,Christlich Demokratische Union Deutschlands,CDU,hermann.winkler@europarl.europa.eu,,Q90995,http://www.europarl.europa.eu/meps/en/96764/_home.html,,,,,,,
Babette,Winter,male,06/06/1964,54,Germany,-,S&D,ABSTAINED,FOR,-,NOT PRESENT,NOT PRESENT,NOT PRESENT,NOT PRESENT,NOT PRESENT,Sozialdemokratische Partei Deutschlands,SPD,babette.winter@europarl.europa.eu,babettewinter9,Q19274426,http://www.europarl.europa.eu/meps/en/195912/_home.html,,,,,,,
Tiemo,Wölken,male,05/12/1985,33,Germany,-,S&D,AGAINST,FOR,YES,AGAINST,FOR,AGAINST,AGAINST,AGAINST,Sozialdemokratische Partei Deutschlands,SPD,tiemo.woelken@europarl.europa.eu,woelken,Q27903982,http://www.europarl.europa.eu/meps/en/185619/_home.html,,,,,,,
Joachim,Zeller,male,01/07/1952,66,Germany,-,EPP,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Christlich Demokratische Union Deutschlands,CDU,joachim.zeller@europarl.europa.eu,joachimzeller,Q95516,http://www.europarl.europa.eu/meps/en/96762/_home.html,,,,,,,
Gabriele,Zimmer,male,07/05/1955,63,Germany,-,GUE-NGL,AGAINST,FOR,YES,FOR,FOR,AGAINST,AGAINST,NOT PRESENT,DIE LINKE.,DIE LINKE.,gabriele.zimmer@europarl.europa.eu,gabizimmermep,Q77771,http://www.europarl.europa.eu/meps/en/28248/_home.html,,,,,,,
Nikos,Androulakis,female,07/02/1979,40,Greece,-,S&D,NOT PRESENT,ABSTAINED,-,AGAINST,AGAINST,FOR,FOR,FOR,Panhellenic Socialist Movement - Olive Tree,ΠΑΣΟΚ/PASOK,nikos.androulakis@europarl.europa.eu,androulakisnick,Q17116940,http://www.europarl.europa.eu/meps/en/125110/_home.html,,,,,,,
Nikolaos,Chountis,female,17/09/1953,65,Greece,-,GUE-NGL,AGAINST,FOR,YES,FOR,FOR,AGAINST,AGAINST,AGAINST,Popular Unity,ΛΑΕ/LAE,nikolaos.chountis@europarl.europa.eu,nikoschountis,Q3341844,http://www.europarl.europa.eu/meps/en/26851/_home.html,,,,,,,
Kostas,Chrysogonos,male,27/06/1961,57,Greece,-,GUE-NGL,FOR,FOR,-,ABSTAINED,NOT PRESENT,ABSTAINED,ABSTAINED,FOR,Coalition of the Radical Left,ΣΥΡΙΖΑ/SYRIZA,kostas.chrysogonos@europarl.europa.eu,chrysogonos_k,Q17155824,http://www.europarl.europa.eu/meps/en/125061/_home.html,,,,,,,
Georgios,Epitideios,male,02/03/1953,66,Greece,-,Non-attached,AGAINST - CORRECTED,AGAINST - CORRECTED,-,FOR,AGAINST,AGAINST,AGAINST,AGAINST,Popular Association – Golden Dawn,Golden Dawn,georgios.epitideios@europarl.europa.eu,,Q17155826,http://www.europarl.europa.eu/meps/en/125071/_home.html,,,,,,,
Lampros,Fountoulis,female,23/01/1961,58,Greece,-,Non-attached,FOR,FOR,-,FOR,AGAINST,AGAINST,AGAINST,AGAINST,Popular Association – Golden Dawn,Golden Dawn,lampros.fountoulis@europarl.europa.eu,,Q17305312,http://www.europarl.europa.eu/meps/en/125070/_home.html,,,,,,,
Giorgos,Grammatikakis,female,21/05/1939,79,Greece,-,S&D,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,The River,The River,giorgos.grammatikakis@europarl.europa.eu,grammatikakisg,Q17315716,http://www.europarl.europa.eu/meps/en/125112/_home.html,,,,,,,
Eva,Kaili,female,26/10/1978,40,Greece,-,S&D,NOT PRESENT,NOT PRESENT,-,AGAINST,ABSTAINED,ABSTAINED,FOR,NOT PRESENT,Panhellenic Socialist Movement - Olive Tree,ΠΑΣΟΚ/PASOK,eva.kaili@europarl.europa.eu,evakaili,Q2420152,http://www.europarl.europa.eu/meps/en/125109/_home.html,,,,,,,
Manolis,Kefalogiannis,male,25/05/1959,59,Greece,-,EPP,NOT PRESENT,NOT PRESENT,-,AGAINST,AGAINST,FOR,FOR,FOR,Nea Demokratia,ΝΔ/ND,manolis.kefalogiannis@europarl.europa.eu,m_kefalogiannis,Q6751217,http://www.europarl.europa.eu/meps/en/125068/_home.html,,,,,,,
Stelios,Kouloglou,male,27/02/1953,66,Greece,-,GUE-NGL,NOT PRESENT,NOT PRESENT,-,AGAINST,AGAINST,AGAINST,FOR,AGAINST,Coalition of the Radical Left,ΣΥΡΙΖΑ/SYRIZA,stelios.kouloglou@europarl.europa.eu,stelioskoul,Q14476134,http://www.europarl.europa.eu/meps/en/130833/_home.html,,,,,,,
Kostadinka,Kuneva,male,28/09/1964,54,Greece,-,GUE-NGL,NOT PRESENT,NOT PRESENT,-,AGAINST,AGAINST,AGAINST,FOR,AGAINST,Coalition of the Radical Left,ΣΥΡΙΖΑ/SYRIZA,kostadinka.kuneva@europarl.europa.eu,kkuneva,Q12879609,http://www.europarl.europa.eu/meps/en/125092/_home.html,,,,,,,
Miltiadis,Kyrkos,female,01/04/1959,59,Greece,-,S&D,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,The River,The River,miltiadis.kyrkos@europarl.europa.eu,,Q17121823,http://www.europarl.europa.eu/meps/en/125113/_home.html,,,,,,,
Georgios,Kyrtsos,female,04/06/1952,66,Greece,-,EPP,NOT PRESENT,NOT PRESENT,-,AGAINST,AGAINST,FOR,FOR,FOR,Nea Demokratia,ΝΔ/ND,georgios.kyrtsos@europarl.europa.eu,giorgoskyrtsos,Q3765532,http://www.europarl.europa.eu/meps/en/125063/_home.html,,,,,,,
Notis,Marias,male,05/04/1957,61,Greece,-,ECR,NOT PRESENT,NOT PRESENT,-,NOT PRESENT,ABSTAINED,ABSTAINED,ABSTAINED,FOR,Greece-The Alternative Road,Greece-The Alternative Road,notis.marias@europarl.europa.eu,,Q17149323,http://www.europarl.europa.eu/meps/en/125069/_home.html,,,,,,,
Konstantinos,Papadakis,male,18/04/1975,43,Greece,-,Non-attached,ABSTAINED,FOR,-,ABSTAINED,ABSTAINED,AGAINST,ABSTAINED,AGAINST,Communist Party of Greece,KKE,konstantinos.papadakis@europarl.europa.eu,,Q17265926,http://www.europarl.europa.eu/meps/en/125093/_home.html,,,,,,,
Dimitrios,Papadimoulis,female,21/03/1955,64,Greece,-,GUE-NGL,NOT PRESENT,NOT PRESENT,-,AGAINST,AGAINST,AGAINST,FOR,AGAINST,Coalition of the Radical Left,ΣΥΡΙΖΑ/SYRIZA,dimitrios.papadimoulis@europarl.europa.eu,papadimoulis,Q3556414,http://www.europarl.europa.eu/meps/en/28586/_home.html,,,,,,,
Sofia,Sakorafa,male,29/04/1957,61,Greece,-,GUE-NGL,AGAINST,FOR,YES,FOR,FOR,AGAINST,AGAINST,AGAINST,Independent,Independent,sofia.sakorafa@europarl.europa.eu,sofiasakorafa,Q437648,http://www.europarl.europa.eu/meps/en/125091/_home.html,,,,,,,
Maria,Spyraki,male,11/09/1965,53,Greece,-,EPP,FOR,FOR,-,AGAINST,AGAINST,FOR,FOR,NOT PRESENT,Nea Demokratia,ΝΔ/ND,maria.spyraki@europarl.europa.eu,mariaspyraki,Q17155698,http://www.europarl.europa.eu/meps/en/125064/_home.html,,,,,,,
Eleftherios,Synadinos,female,06/07/1955,63,Greece,-,Non-attached,FOR,FOR,-,FOR,AGAINST,AGAINST,AGAINST,NOT PRESENT,Popular Association – Golden Dawn,Golden Dawn,eleftherios.synadinos@europarl.europa.eu,synadinos_eleft,Q17155832,http://www.europarl.europa.eu/meps/en/125072/_home.html,,,,,,,
Elissavet,Vozemberg-Vrionidi,male,14/09/1956,62,Greece,-,EPP,NOT PRESENT,NOT PRESENT,-,NOT PRESENT,NOT PRESENT,NOT PRESENT,NOT PRESENT,FOR,Nea Demokratia,ΝΔ/ND,elissavet.vozemberg@europarl.europa.eu,vozemberg,Q16061914,http://www.europarl.europa.eu/meps/en/125065/_home.html,,,,,,,
Theodoros,Zagorakis,male,27/10/1971,47,Greece,-,EPP,NOT PRESENT,NOT PRESENT,-,AGAINST,AGAINST,FOR,FOR,NOT PRESENT,Nea Demokratia,ΝΔ/ND,theodoros.zagorakis@europarl.europa.eu,,Q296452,http://www.europarl.europa.eu/meps/en/125067/_home.html,,,,,,,
Sotirios,Zarianopoulos,male,16/02/1961,58,Greece,-,Non-attached,NOT PRESENT,NOT PRESENT,-,NOT PRESENT,NOT PRESENT,NOT PRESENT,NOT PRESENT,AGAINST,Communist Party of Greece,KKE,sotirios.zarianopoulos@europarl.europa.eu,,Q17155834,http://www.europarl.europa.eu/meps/en/125090/_home.html,,,,,,,
Zoltán,Balczó,male,01/01/1948,71,Hungary,-,Non-attached,AGAINST,FOR,-,FOR,AGAINST,ABSTAINED,AGAINST,AGAINST,Jobbik Magyarországért Mozgalom,Jobbik ,zoltan.balczo@europarl.europa.eu,,Q218872,http://www.europarl.europa.eu/meps/en/96877/_home.html,,,,,,,
Andrea,Bocskor,male,11/08/1978,40,Hungary,-,EPP,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,NOT PRESENT,Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt,Fidesz ,andrea.bocskor@europarl.europa.eu,,Q17302280,http://www.europarl.europa.eu/meps/en/124712/_home.html,,,,,,,
Andor,Deli,male,02/05/1977,41,Hungary,-,EPP,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt,Fidesz ,andor.deli@europarl.europa.eu,andordeli,Q17315555,http://www.europarl.europa.eu/meps/en/124714/_home.html,,,,,,,
Tamás,Deutsch,female,27/07/1966,52,Hungary,-,EPP,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt,Fidesz ,tamas.deutsch@europarl.europa.eu,dajcstomi,Q645267,http://www.europarl.europa.eu/meps/en/96826/_home.html,,,,,,,
Norbert,Erdős,male,25/10/1972,46,Hungary,-,EPP,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt,Fidesz ,norbert.erdos@europarl.europa.eu,,Q7050311,http://www.europarl.europa.eu/meps/en/124711/_home.html,,,,,,,
Kinga,Gál,male,06/09/1970,48,Hungary,-,EPP,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt,Fidesz ,kinga.gal@europarl.europa.eu,,Q721647,http://www.europarl.europa.eu/meps/en/28150/_home.html,,,,,,,
András,Gyürk,female,02/12/1972,46,Hungary,-,EPP,NOT PRESENT,NOT PRESENT,-,AGAINST,AGAINST,FOR,FOR,NOT PRESENT,Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt,Fidesz ,andras.gyurk@europarl.europa.eu,,Q281433,http://www.europarl.europa.eu/meps/en/23816/_home.html,,,,,,,
György,Hölvényi,male,13/06/1962,56,Hungary,-,EPP,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Kereszténydemokrata Néppárt 335,KDNP,gyorgy.holvenyi@europarl.europa.eu,holvenyigyorgy,Q17297615,http://www.europarl.europa.eu/meps/en/124715/_home.html,,,,,,,
Lívia,Járóka,male,06/10/1974,44,Hungary,-,EPP,NOT PRESENT,NOT PRESENT,-,AGAINST,AGAINST,FOR,FOR,FOR,Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt,Fidesz ,livia.jaroka@ep.europa.eu,jarokalivia,Q372388,http://www.europarl.europa.eu/meps/en/28141/_home.html,,,,,,,
Benedek,Jávor,male,02/07/1972,46,Hungary,-,Greens-EFA,NOT PRESENT,NOT PRESENT,-,FOR,FOR,AGAINST,AGAINST,AGAINST,Együtt 2014 - Párbeszéd Magyarországért,Együtt 2014 - PM,benedek.javor@europarl.europa.eu,javorbenedek,Q659323,http://www.europarl.europa.eu/meps/en/124721/_home.html,,,,,,,
Ádám,Kósa,male,01/07/1975,43,Hungary,-,EPP,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt,Fidesz ,adam.kosa@europarl.europa.eu,adamkosamep,Q249551,http://www.europarl.europa.eu/meps/en/96829/_home.html,,,,,,,
Béla,Kovács,male,25/02/1960,59,Hungary,-,Non-attached,NOT PRESENT,NOT PRESENT,-,FOR,AGAINST,ABSTAINED,AGAINST,AGAINST,Jobbik Magyarországért Mozgalom,Jobbik ,bela.kovacs@europarl.europa.eu,,Q1120020,http://www.europarl.europa.eu/meps/en/102887/_home.html,,,,,,,
Tamás,Meszerics,female,04/12/1964,54,Hungary,-,Greens-EFA,AGAINST,FOR,YES,FOR,FOR,AGAINST,AGAINST,AGAINST,Lehet Más A Politika,LMP,tamas.meszerics@europarl.europa.eu,meszericst,Q12815307,http://www.europarl.europa.eu/meps/en/124720/_home.html,,,,,,,
Csaba,Molnár,female,04/12/1975,43,Hungary,-,S&D,AGAINST - CORRECTED,AGAINST,-,AGAINST,FOR,AGAINST,FOR,AGAINST,Demokratikus Koalíció,DK,csaba.molnar@europarl.europa.eu,,Q967118,http://www.europarl.europa.eu/meps/en/124722/_home.html,,,,,,,
Krisztina,Morvai,male,22/06/1963,55,Hungary,-,Non-attached,NOT PRESENT,NOT PRESENT,-,AGAINST,AGAINST,ABSTAINED,ABSTAINED,NOT PRESENT,Jobbik Magyarországért Mozgalom,Jobbik ,krisztina.morvai@europarl.europa.eu,,Q270498,http://www.europarl.europa.eu/meps/en/96661/_home.html,,,,,,,
Péter,Niedermüller,female,03/09/1952,66,Hungary,-,S&D,AGAINST,FOR,-,AGAINST,FOR,AGAINST,AGAINST,AGAINST,Demokratikus Koalíció,DK,peter.niedermueller@europarl.europa.eu,pniedermueller,Q17315558,http://www.europarl.europa.eu/meps/en/124723/_home.html,,,,,,,
György,Schöpflin,male,24/11/1939,79,Hungary,-,EPP,NOT PRESENT,NOT PRESENT,-,AGAINST,AGAINST,FOR,FOR,FOR,Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt,Fidesz ,gyorgy.schopflin@europarl.europa.eu,schpfln,Q838349,http://www.europarl.europa.eu/meps/en/28135/_home.html,,,,,,,
József,Szájer,male,07/09/1961,57,Hungary,-,EPP,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt,Fidesz ,jozsef.szajer@europarl.europa.eu,,Q731042,http://www.europarl.europa.eu/meps/en/23821/_home.html,,,,,,,
Tibor,Szanyi,male,13/07/1956,62,Hungary,-,S&D,AGAINST,FOR,-,AGAINST,FOR,AGAINST,ABSTAINED,AGAINST,Magyar Szocialista Párt,MSZP,tibor.szanyi@europarl.europa.eu,szanyitibor,Q1294674,http://www.europarl.europa.eu/meps/en/124703/_home.html,,,,,,,
László,Tőkés,female,01/04/1952,66,Hungary,-,EPP,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt,Fidesz ,laszlo.tokes@europarl.europa.eu,,Q535922,http://www.europarl.europa.eu/meps/en/39726/_home.html,,,,,,,
István,Ujhelyi,male,28/02/1975,44,Hungary,-,S&D,NOT PRESENT,NOT PRESENT,-,AGAINST,AGAINST,ABSTAINED,ABSTAINED,AGAINST,Magyar Szocialista Párt,MSZP,istvan.ujhelyi@europarl.europa.eu,,Q253020,http://www.europarl.europa.eu/meps/en/124705/_home.html,,,,,,,
Lynn,Boylan,male,29/11/1976,42,Ireland,Dublin,GUE-NGL,AGAINST,FOR,-,NOT PRESENT,NOT PRESENT,NOT PRESENT,NOT PRESENT,AGAINST,Sinn Féin,Sinn Féin,lynn.boylan@europarl.europa.eu,lnbdublin,Q16945605,http://www.europarl.europa.eu/meps/en/124984/_home.html,,,,,,,
Matt,Carthy,male,19/07/1977,41,Ireland,Midlands-North-West,GUE-NGL,AGAINST,FOR,-,ABSTAINED,FOR,FOR,AGAINST,AGAINST,Sinn Féin,Sinn Féin,matt.carthy@europarl.europa.eu,mattcarthy,Q16979858,http://www.europarl.europa.eu/meps/en/124986/_home.html,,,,,,,
Nessa,Childers,female,09/10/1956,62,Ireland,Dublin,S&D,AGAINST,FOR,YES,AGAINST,FOR,AGAINST,AGAINST,AGAINST,Independent,Independent,nessa.childers@europarl.europa.eu,nchildersmep,Q525282,http://www.europarl.europa.eu/meps/en/96603/_home.html,,,,,,,
Deirdre,Clune,male,01/06/1959,59,Ireland,South,EPP,NOT PRESENT,NOT PRESENT,-,AGAINST,AGAINST,FOR,FOR,FOR,Fine Gael Party,Fine Gael Party,deirdre.clune@europarl.europa.eu,deirdreclunemep,Q1183377,http://www.europarl.europa.eu/meps/en/124988/_home.html,,,,,,,
Brian,Crowley,male,04/03/1964,55,Ireland,South,ECR,NOT PRESENT,NOT PRESENT,-,NOT PRESENT,NOT PRESENT,NOT PRESENT,NOT PRESENT,NOT PRESENT,Fianna Fáil Party,Fianna Fáil Party,brian.crowley@europarl.europa.eu,,Q651719,http://www.europarl.europa.eu/meps/en/2109/_home.html,,,,,,,
Luke Ming,Flanagan,female,22/01/1972,47,Ireland,Midlands-North-West,GUE-NGL,AGAINST,FOR,YES,FOR,FOR,AGAINST,AGAINST,AGAINST,Independent,Independent,lukeming.flanagan@europarl.europa.eu,lukeming,Q3778169,http://www.europarl.europa.eu/meps/en/124985/_home.html,,,,,,,
Marian,Harkin,male,26/11/1953,65,Ireland,Midlands-North-West,ALDE,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,AGAINST,Independent,Independent,marian.harkin@europarl.europa.eu,marianharkin,Q444372,http://www.europarl.europa.eu/meps/en/28116/_home.html,,,,,,,
Brian,Hayes,male,23/08/1969,49,Ireland,Dublin,EPP,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Fine Gael Party,Fine Gael Party,brian.hayes@europarl.europa.eu,brianhayesbpfi,Q4963985,http://www.europarl.europa.eu/meps/en/118658/_home.html,,,,,,,
